,ID,Children,Est_Income,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,14,50,70,115,121,212,239,259,313,319,Sex_F,Sex_M,Status_D,Status_M,Status_S,Car_Owner_N,Car_Owner_Y,Paymethod_Auto,Paymethod_CC,Paymethod_CH,LocalBilltype_Budget,LocalBilltype_FreeLocal,LongDistanceBilltype_Intnl_discount,LongDistanceBilltype_Standard
1095,1996,2,41876.6,139.44,44.093333,3,6.78,0.0,132.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
1096,1997,0,96223.4,18.18,64.76,1,11.81,0.63,5.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1097,1998,0,15989.3,29.17,61.693332999999996,1,3.67,0.0,25.49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
1098,1999,0,69168.4,234.91,62.426667,3,14.16,6.01,214.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1099,2000,1,92148.5,113.68,30.0,2,7.0,0.0,100.9,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
1100,2001,0,96681.0,73.76,19.76,2,8.0,7.66,40.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1101,2002,0,62705.9,33.44,38.0,2,9.0,0.0,6.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
1102,2003,0,80221.2,50.48,29.026667,2,7.0,0.0,49.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1103,2004,0,84479.2,56.23,39.0,2,2.0,0.0,43.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
1104,2005,2,64977.4,45.77,38.193333,3,28.11,0.0,17.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1105,2006,0,77994.0,102.02,50.553333,1,12.4,0.0,89.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1
1106,2007,2,90103.7,66.45,34.946667,2,12.23,8.87,45.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1107,2008,0,59008.4,31.59,30.18,1,12.86,0.0,18.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1108,2009,1,5265.35,31.1,52.873332999999995,2,2.33,5.3,23.46,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,0,1,0,1,0
1109,2010,1,84978.1,88.79,21.64,1,5.03,7.68,76.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
1110,2011,2,36647.9,107.38,49.986667,4,21.41,0.0,85.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
1111,2012,0,64319.2,40.16,41.226667,1,3.01,0.0,37.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
1112,2013,1,73338.0,29.93,48.246666999999995,2,20.92,0.0,9.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
1113,2014,0,433.74,44.22,60.746667,4,3.3,0.0,40.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
1114,2015,2,16962.2,27.57,45.36,2,18.6,0.0,8.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1115,2017,2,10708.3,142.95,26.026667,4,20.83,4.85,117.26,0,0.0,0.29416801084232364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
1116,2020,0,2031.61,109.04,20.3,4,21.64,0.0,87.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1117,2024,2,16938.5,22.11,46.0,4,13.35,0.0,8.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
1118,2027,0,55221.0,15.69,61.0,1,0.49,0.0,15.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1119,2028,1,8073.11,89.05,55.0,4,28.7,0.0,60.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
1120,2029,0,95448.6,29.46,53.68,4,24.24,0.0,5.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
1121,2030,1,24141.5,125.87,17.006667,2,28.82,0.0,97.05,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
1122,2031,2,63152.6,70.01,63.17333299999999,2,29.93,0.0,40.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1123,2032,1,31952.0,4.87,34.266667,2,0.0,0.0,4.87,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1124,2033,2,72084.7,38.13,55.64,2,29.11,0.0,9.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
1125,2034,0,42760.5,53.7,52.0,1,13.47,0.0,40.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1126,2035,1,49072.0,34.25,42.0,2,23.5,0.0,10.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
1127,2036,0,27371.8,142.7,43.0,2,16.14,0.0,126.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
1128,2040,1,71472.9,130.22,41.913333,2,16.02,0.0,114.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
1129,2041,0,95405.7,13.96,55.0,1,7.74,0.0,6.21,0,0.0,0.168642070011289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1130,2042,0,95786.8,108.79,52.0,4,21.33,0.0,87.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1131,2044,0,90321.6,12.39,55.113333,1,0.87,0.0,11.52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
1132,2045,1,90478.6,154.49,54.553332999999995,1,18.02,0.0,136.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
1133,2046,2,56187.0,21.83,46.0,2,8.09,0.0,13.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1134,2050,1,35089.0,229.64,24.393333,4,23.56,0.0,206.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
1135,2052,0,9780.66,21.39,24.546667000000003,2,2.8,7.27,11.32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1136,2056,2,53010.8,58.87,18.84,2,12.45,0.0,46.42,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1137,2057,1,75004.5,58.72,64.8,2,26.52,0.0,32.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1138,2060,0,19749.3,34.17,60.36666700000001,1,20.22,0.0,13.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1139,2061,1,57626.9,48.35,43.906667,3,9.38,0.0,38.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1140,2062,2,20078.0,15.98,32.846667,4,9.65,0.0,6.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1141,2063,2,47902.0,72.31,26.033333,3,17.44,4.94,49.92,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
1142,2064,1,7545.96,200.75,16.753332999999998,4,22.39,0.0,178.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1143,2068,2,89459.9,36.05,53.28,2,11.54,1.61,22.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
1144,2071,1,13576.5,40.49,39.426667,3,14.83,0.0,25.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1145,2073,2,42031.8,59.78,50.753333000000005,2,20.45,0.0,39.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
1146,2078,2,43634.5,143.5,21.78,4,29.44,9.42,104.64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1147,2082,1,13109.1,62.87,62.606667,3,22.38,0.0,40.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1148,2083,1,92647.5,32.13,56.04666700000001,1,16.04,5.74,10.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1149,2084,2,21021.6,14.95,62.753333,2,3.0,0.0,11.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1150,2085,0,74460.7,206.46,55.34,3,25.53,0.99,179.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
1151,2087,2,28787.4,86.06,41.666667,3,27.97,0.0,58.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1152,2090,1,13091.6,43.06,59.126667000000005,1,22.79,0.0,20.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1153,2093,2,62061.8,82.08,45.92,1,29.86,0.0,52.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866295895168087,0.0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
1154,2094,1,20550.9,85.64,22.12,3,27.72,0.86,57.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1155,2097,2,1765.41,47.99,18.766667,1,3.04,0.0,44.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1156,2098,2,19131.1,57.07,56.18666700000001,4,22.15,0.0,34.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1157,2101,0,47870.8,13.82,27.26,2,0.0,1.17,12.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1158,2102,2,6440.46,49.86,48.0,2,22.66,0.0,27.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1159,2104,2,28766.9,64.2,46.84,3,6.11,0.0,58.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1160,2106,1,5252.29,19.73,16.333333,2,2.65,0.0,17.08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1161,2109,2,91272.2,40.0,25.033333,3,26.99,0.0,13.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1162,2114,0,73228.3,50.58,52.646667,2,22.47,0.0,28.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1163,2117,1,64792.3,51.41,52.146667,2,13.05,1.51,36.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
1164,2119,0,93322.1,38.72,40.313333,1,29.92,0.0,8.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1165,2122,2,49910.7,51.14,51.52,1,27.42,0.0,23.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1166,2123,1,76161.4,37.55,44.573333,3,11.96,0.0,25.58,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1167,2124,2,55860.0,26.37,14.573332999999998,4,16.01,0.0,10.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1168,2131,2,57360.8,67.61,53.253333,4,10.36,0.0,57.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1169,2132,0,92414.7,40.06,45.513333,3,29.43,0.0,10.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1170,2134,2,14578.8,107.02,60.933333,1,11.91,0.0,95.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
1171,2135,2,87578.2,22.44,53.36666700000001,2,0.29,0.0,22.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1172,2136,2,86695.4,58.03,13.906667,1,25.94,0.0,32.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1173,2140,0,83287.0,119.82,41.0,1,29.64,0.0,90.18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
1174,2141,1,2067.82,85.9,47.853333,1,15.25,0.0,70.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1175,2144,2,30665.2,77.44,22.88,1,5.83,8.32,63.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
1176,2145,1,83287.0,37.04,47.0,1,6.08,0.0,30.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,0,1,1,0
1177,2146,1,98680.4,26.44,42.0,4,17.58,0.0,8.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
1178,2147,0,65619.7,158.22,46.0,2,13.56,0.0,144.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1179,2148,1,95620.3,104.53,43.0,1,10.91,0.0,93.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969562516564149,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1180,2149,0,85275.0,174.09,47.0,1,22.48,0.0,151.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1181,2150,1,66921.4,24.67,62.0,1,15.7,0.0,8.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1182,2151,1,98453.6,25.38,41.0,3,13.72,0.0,11.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
1183,2153,2,57420.0,277.72,46.0,1,25.18,0.0,252.53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
1184,2154,0,66000.0,34.35,46.0,4,3.93,3.73,26.69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
1185,2155,2,47639.1,57.11,48.0,1,17.48,0.0,39.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1186,2158,0,39461.0,126.68,22.226667000000003,4,22.87,0.28,103.52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
1187,2159,1,47371.0,270.97,54.96,4,4.98,7.69,258.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
1188,2162,1,16432.1,109.78,20.92,2,20.41,8.89,80.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
1189,2165,1,540.4,20.1,39.213333,2,12.34,0.0,7.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
1190,2167,2,80087.7,31.56,41.92,2,8.74,0.0,22.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1191,2168,2,59691.3,278.65,38.04,2,21.94,0.0,256.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1192,2169,2,11251.1,141.91,52.646667,4,28.42,0.0,113.48,0,0.4985359420488074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
1193,2173,2,93559.1,31.42,57.62,4,1.52,0.0,29.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1194,2174,2,3416.62,123.7,22.76,2,18.97,0.0,104.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1195,2175,0,93454.3,44.13,48.533333,1,18.94,0.0,25.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
1196,2176,0,5745.0,44.11,15.38,2,26.4,0.0,17.71,0,0.0,0.0,0.0,0.16509297576817247,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1197,2181,2,60095.2,117.85,23.313333,2,1.71,0.0,116.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0,0,1,0,0,1
1198,2182,1,6946.07,34.61,20.0,3,33.0,0.0,8.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1
1199,2183,2,11234.7,113.42,49.046667,1,0.69,0.0,112.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1200,2184,0,12387.6,93.85,56.17333299999999,2,0.0,0.0,65.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
1201,2185,1,82931.3,137.25,64.64,4,19.24,0.0,118.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
1202,2186,2,57483.9,44.3,44.026666999999996,3,17.01,0.0,27.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1203,2188,2,21274.0,43.31,45.526666999999996,1,10.87,0.0,32.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
1204,2189,2,28267.0,214.41,30.093333,4,21.87,0.0,192.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1205,2191,2,36725.1,94.88,55.793333,4,8.65,9.22,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1206,2195,1,94188.3,41.51,57.54666700000001,4,20.86,0.86,19.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1207,2198,2,91861.0,22.06,41.98,4,15.32,0.0,6.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1208,2201,1,12374.9,123.59,33.493333,3,17.49,0.0,106.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
1209,2202,2,69133.9,46.32,26.833333000000003,1,8.58,0.0,37.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
1210,2204,2,84948.0,23.73,29.446666999999998,1,11.14,0.0,12.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
1211,2205,2,30998.8,52.91,40.96,1,2.4,0.0,50.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
1212,2207,0,15924.2,1.46,14.46,2,0.0,0.0,1.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
1213,2211,2,21416.5,27.61,35.653333,4,9.9,9.17,8.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1214,2215,2,78554.2,35.88,16.7,3,5.59,7.26,23.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1215,2216,2,38215.9,0.97,30.886667,4,0.0,0.0,0.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
1216,2217,1,13829.4,176.61,21.0,1,35.0,0.0,160.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1217,2218,2,49745.3,27.28,47.966667,4,2.84,0.0,24.44,0,0.0,0.0,0.0,0.1648652157887128,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
1218,2220,2,88427.0,69.97,13.86,3,22.46,4.16,43.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1219,2221,2,98003.7,84.42,26.273333,4,1.03,0.0,83.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1220,2222,0,89142.7,16.91,53.693332999999996,3,3.76,8.13,5.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
1221,2223,0,74530.8,127.89,63.086667000000006,4,20.89,0.49,106.5,0,0.0,0.168642070011289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1222,2225,0,38000.0,265.78,24.0,3,39.0,0.0,262.91,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
